_id,metric_name,report_group,calendar_year,kpi_count,geo_area_name
1018365,Individuals Receiving Mental Health Services,Population Served by DHS,2022,19,North Shore
1018366,Individuals Receiving Mental Health Services,Population Served by DHS,2023,19,North Shore
1018367,Individuals Receiving Mental Health Services,Population Served by DHS,2024,22,North Shore
1018368,Individuals Receiving Mental Health Services,Population Served by DHS,2025,16,North Shore
1018369,Individuals Receiving Mental Health Services,Population Served by DHS,2020,195,Northview Heights
1018370,Individuals Receiving Mental Health Services,Population Served by DHS,2021,218,Northview Heights
1018371,Individuals Receiving Mental Health Services,Population Served by DHS,2022,191,Northview Heights
1018372,Individuals Receiving Mental Health Services,Population Served by DHS,2023,212,Northview Heights
1018373,Individuals Receiving Mental Health Services,Population Served by DHS,2024,235,Northview Heights
1018374,Individuals Receiving Mental Health Services,Population Served by DHS,2025,177,Northview Heights
1018375,Individuals Receiving Mental Health Services,Population Served by DHS,2020,57,Oakwood
1018376,Individuals Receiving Mental Health Services,Population Served by DHS,2021,65,Oakwood
1018377,Individuals Receiving Mental Health Services,Population Served by DHS,2022,63,Oakwood
1018378,Individuals Receiving Mental Health Services,Population Served by DHS,2023,62,Oakwood
1018379,Individuals Receiving Mental Health Services,Population Served by DHS,2024,62,Oakwood
1018380,Individuals Receiving Mental Health Services,Population Served by DHS,2025,46,Oakwood
1018381,Individuals Receiving Mental Health Services,Population Served by DHS,2020,186,Overbrook
1018382,Individuals Receiving Mental Health Services,Population Served by DHS,2021,215,Overbrook
1018383,Individuals Receiving Mental Health Services,Population Served by DHS,2022,211,Overbrook
1018384,Individuals Receiving Mental Health Services,Population Served by DHS,2023,232,Overbrook
1018385,Individuals Receiving Mental Health Services,Population Served by DHS,2024,219,Overbrook
1018386,Individuals Receiving Mental Health Services,Population Served by DHS,2025,210,Overbrook
1018387,Individuals Receiving Mental Health Services,Population Served by DHS,2020,222,Perry North
1018388,Individuals Receiving Mental Health Services,Population Served by DHS,2021,272,Perry North
1018389,Individuals Receiving Mental Health Services,Population Served by DHS,2022,259,Perry North
1018390,Individuals Receiving Mental Health Services,Population Served by DHS,2023,277,Perry North
1018391,Individuals Receiving Mental Health Services,Population Served by DHS,2024,280,Perry North
1018392,Individuals Receiving Mental Health Services,Population Served by DHS,2025,268,Perry North
1018393,Individuals Receiving Mental Health Services,Population Served by DHS,2020,378,Perry South
1018394,Individuals Receiving Mental Health Services,Population Served by DHS,2021,383,Perry South
1018395,Individuals Receiving Mental Health Services,Population Served by DHS,2022,370,Perry South
1018396,Individuals Receiving Mental Health Services,Population Served by DHS,2023,390,Perry South
1018397,Individuals Receiving Mental Health Services,Population Served by DHS,2024,389,Perry South
1018398,Individuals Receiving Mental Health Services,Population Served by DHS,2025,299,Perry South
1018399,Individuals Receiving Mental Health Services,Population Served by DHS,2020,122,Point Breeze
1018400,Individuals Receiving Mental Health Services,Population Served by DHS,2021,131,Point Breeze
1018401,Individuals Receiving Mental Health Services,Population Served by DHS,2022,119,Point Breeze
1018402,Individuals Receiving Mental Health Services,Population Served by DHS,2023,142,Point Breeze
1018403,Individuals Receiving Mental Health Services,Population Served by DHS,2024,145,Point Breeze
1018404,Individuals Receiving Mental Health Services,Population Served by DHS,2025,124,Point Breeze
1018405,Individuals Receiving Mental Health Services,Population Served by DHS,2020,87,Point Breeze North
1018406,Individuals Receiving Mental Health Services,Population Served by DHS,2021,88,Point Breeze North
1018407,Individuals Receiving Mental Health Services,Population Served by DHS,2022,105,Point Breeze North
1018408,Individuals Receiving Mental Health Services,Population Served by DHS,2023,111,Point Breeze North
1018409,Individuals Receiving Mental Health Services,Population Served by DHS,2024,107,Point Breeze North
1018410,Individuals Receiving Mental Health Services,Population Served by DHS,2025,98,Point Breeze North
1018411,Individuals Receiving Mental Health Services,Population Served by DHS,2020,58,Polish Hill
1018412,Individuals Receiving Mental Health Services,Population Served by DHS,2021,69,Polish Hill
1018413,Individuals Receiving Mental Health Services,Population Served by DHS,2022,66,Polish Hill
1018414,Individuals Receiving Mental Health Services,Population Served by DHS,2023,75,Polish Hill
1018415,Individuals Receiving Mental Health Services,Population Served by DHS,2024,83,Polish Hill
1018416,Individuals Receiving Mental Health Services,Population Served by DHS,2025,73,Polish Hill
1018417,Individuals Receiving Mental Health Services,Population Served by DHS,2020,24,Regent Square
1018418,Individuals Receiving Mental Health Services,Population Served by DHS,2021,24,Regent Square
1018419,Individuals Receiving Mental Health Services,Population Served by DHS,2022,24,Regent Square
1018420,Individuals Receiving Mental Health Services,Population Served by DHS,2023,29,Regent Square
1018421,Individuals Receiving Mental Health Services,Population Served by DHS,2024,25,Regent Square
1018422,Individuals Receiving Mental Health Services,Population Served by DHS,2025,24,Regent Square
1018423,Individuals Receiving Mental Health Services,Population Served by DHS,2020,14,Ridgemont
1018424,Individuals Receiving Mental Health Services,Population Served by DHS,2021,9,Ridgemont
1018425,Individuals Receiving Mental Health Services,Population Served by DHS,2022,9,Ridgemont
1018426,Individuals Receiving Mental Health Services,Population Served by DHS,2023,12,Ridgemont
1018427,Individuals Receiving Mental Health Services,Population Served by DHS,2024,12,Ridgemont
1018428,Individuals Receiving Mental Health Services,Population Served by DHS,2025,13,Ridgemont
1018429,Individuals Receiving Mental Health Services,Population Served by DHS,2020,17,Saint Clair
1018430,Individuals Receiving Mental Health Services,Population Served by DHS,2021,16,Saint Clair
1018431,Individuals Receiving Mental Health Services,Population Served by DHS,2022,21,Saint Clair
1018432,Individuals Receiving Mental Health Services,Population Served by DHS,2023,25,Saint Clair
1018433,Individuals Receiving Mental Health Services,Population Served by DHS,2024,26,Saint Clair
1018434,Individuals Receiving Mental Health Services,Population Served by DHS,2025,16,Saint Clair
1018435,Individuals Receiving Mental Health Services,Population Served by DHS,2020,215,Shadyside
1018436,Individuals Receiving Mental Health Services,Population Served by DHS,2021,228,Shadyside
1018437,Individuals Receiving Mental Health Services,Population Served by DHS,2022,229,Shadyside
1018438,Individuals Receiving Mental Health Services,Population Served by DHS,2023,272,Shadyside
1018439,Individuals Receiving Mental Health Services,Population Served by DHS,2024,291,Shadyside
1018440,Individuals Receiving Mental Health Services,Population Served by DHS,2025,267,Shadyside
1018441,Individuals Receiving Mental Health Services,Population Served by DHS,2020,487,Sheraden
1018442,Individuals Receiving Mental Health Services,Population Served by DHS,2021,504,Sheraden
1018443,Individuals Receiving Mental Health Services,Population Served by DHS,2022,467,Sheraden
1018444,Individuals Receiving Mental Health Services,Population Served by DHS,2023,486,Sheraden
1018445,Individuals Receiving Mental Health Services,Population Served by DHS,2024,494,Sheraden
1018446,Individuals Receiving Mental Health Services,Population Served by DHS,2025,447,Sheraden
1018447,Individuals Receiving Mental Health Services,Population Served by DHS,2020,103,South Oakland
1018448,Individuals Receiving Mental Health Services,Population Served by DHS,2021,125,South Oakland
1018449,Individuals Receiving Mental Health Services,Population Served by DHS,2022,122,South Oakland
1018450,Individuals Receiving Mental Health Services,Population Served by DHS,2023,128,South Oakland
1018451,Individuals Receiving Mental Health Services,Population Served by DHS,2024,140,South Oakland
1018452,Individuals Receiving Mental Health Services,Population Served by DHS,2025,106,South Oakland
1018453,Individuals Receiving Mental Health Services,Population Served by DHS,2020,,South Shore
1018454,Individuals Receiving Mental Health Services,Population Served by DHS,2021,,South Shore
1018455,Individuals Receiving Mental Health Services,Population Served by DHS,2022,,South Shore
1018456,Individuals Receiving Mental Health Services,Population Served by DHS,2023,,South Shore
1018457,Individuals Receiving Mental Health Services,Population Served by DHS,2024,,South Shore
1018458,Individuals Receiving Mental Health Services,Population Served by DHS,2025,,South Shore
1018459,Individuals Receiving Mental Health Services,Population Served by DHS,2020,297,South Side Flats
1018460,Individuals Receiving Mental Health Services,Population Served by DHS,2021,304,South Side Flats
1018461,Individuals Receiving Mental Health Services,Population Served by DHS,2022,317,South Side Flats
1018462,Individuals Receiving Mental Health Services,Population Served by DHS,2023,325,South Side Flats
1018463,Individuals Receiving Mental Health Services,Population Served by DHS,2024,356,South Side Flats
1018464,Individuals Receiving Mental Health Services,Population Served by DHS,2025,360,South Side Flats
1018465,Individuals Receiving Mental Health Services,Population Served by DHS,2020,267,South Side Slopes
1018466,Individuals Receiving Mental Health Services,Population Served by DHS,2021,281,South Side Slopes
1018467,Individuals Receiving Mental Health Services,Population Served by DHS,2022,263,South Side Slopes
1018468,Individuals Receiving Mental Health Services,Population Served by DHS,2023,283,South Side Slopes
1018469,Individuals Receiving Mental Health Services,Population Served by DHS,2024,299,South Side Slopes
1018470,Individuals Receiving Mental Health Services,Population Served by DHS,2025,244,South Side Slopes
1018471,Individuals Receiving Mental Health Services,Population Served by DHS,2020,83,Spring Garden
1018472,Individuals Receiving Mental Health Services,Population Served by DHS,2021,85,Spring Garden
1018473,Individuals Receiving Mental Health Services,Population Served by DHS,2022,87,Spring Garden
1018474,Individuals Receiving Mental Health Services,Population Served by DHS,2023,76,Spring Garden
